sample_id,cluster_id,cluster_name,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
125,1,trend_sine,0.15322067,-0.2268094,-0.07064369,-0.05911893,0.27020374,0.73884875,0.46105927,0.4028899,0.14972438,0.84264183,0.5103017,0.8447096,0.7656316,1.1830145,0.9410968,1.0241708,1.2378738,1.7711111,1.4488933,1.1954448,1.2588919,1.1325356,1.0331423,1.176498,1.130859,1.5746726,1.0694357,1.7988756,1.6286588,1.4093866,1.3996419,1.2248669,1.4618676,1.6924531,1.1367744,0.86604726,1.5121696,1.37061,0.90646696,0.9890507,0.9153892,0.9175298,0.99748534,0.9724815,0.8134487,0.73610157,0.8486449,0.92043006,0.7274398,1.1217523,0.87827414,0.20041747,0.7869957,0.76438296,0.40602878,0.042753913,0.44997433,0.40309724,0.028616617,-0.108486235,0.26466587,0.18755026,0.10152016,0.17377266,-0.15689778,0.021832446,0.2939721,0.0141667165,-0.393643,-0.041353956,-0.22428364,0.17709602,0.19673887,-0.38842657,0.34904188,-0.19615959,0.62543136,0.16722603,-0.16391143,-0.10052837,0.38240194,0.20025076,0.33197471,0.8916844,0.2483781,0.5297212,0.9943919,0.7092568,0.2085649,0.9071936,0.4740947,1.3146334,0.7172842,1.9282813,1.5524218,0.9492622,1.2712984,1.5691978,1.6565228,1.6327009
126,1,trend_sine,0.37564772,0.04168475,0.046880182,0.13064659,0.569266,0.49734533,0.5499566,0.7744258,-0.007906865,0.7700251,0.80999374,1.3100967,0.4133208,1.3987174,1.0108904,1.1885456,1.5949253,1.3072575,1.3024697,1.294714,1.112889,1.2814467,1.1034873,1.3289533,0.6617245,1.5073739,1.354273,1.2980512,1.4689723,0.97316694,1.9783273,1.3612211,1.337089,1.0764066,1.3549052,1.7421528,1.611979,1.5296316,1.4064462,1.1015053,0.7380715,1.0745779,1.0238287,1.367084,1.101504,1.4472442,1.2765268,0.7331739,0.28379002,1.1898247,1.1336634,0.26780775,1.0826494,0.6973549,0.5846549,0.9757482,0.85095984,0.60080916,0.5070756,0.51179785,0.1709147,0.24094298,-0.043995377,0.09888395,0.063944966,-0.03831298,0.17499855,0.021963486,0.25861916,-0.38624245,0.06275746,0.13642062,0.007898877,0.05748802,-0.3542358,0.24443942,0.35195848,0.3299201,0.52162474,0.30252632,0.4215777,0.36446795,0.56723607,-0.06531856,0.19007704,0.9878022,-0.16969216,0.58604944,1.0422282,0.7275987,0.70149225,0.93141764,0.8582084,1.0466833,0.9071947,1.5208483,1.6922737,1.3030875,1.0054778,1.342847
127,1,trend_sine,-0.0551966,0.2302371,-0.14550848,0.003957094,0.46495688,0.6694637,0.27609333,0.13589041,1.5926443,0.9119957,0.66432196,1.0701636,0.8345602,1.1917084,1.0360856,1.0692302,1.0580751,0.70481473,1.7637877,0.9395665,0.84992546,1.2261354,1.0296996,1.3268095,1.5688329,1.6772529,1.6352134,1.3072227,1.4179224,1.5255998,0.87221,1.5632267,0.94365245,1.9781294,1.2263669,1.2706023,1.070292,1.0843092,1.9247546,1.491179,0.7083597,1.5861534,1.4525628,0.96808195,1.1006958,0.9590675,1.5090542,0.63123554,0.86613196,0.64570856,0.2959357,1.3351628,0.2754074,0.64875853,0.014239079,0.37159202,0.57414496,0.15798965,0.54115105,0.2461672,0.63895667,0.6660017,0.05067634,0.22181574,0.22897139,0.33808342,0.1382892,0.17622103,0.034926794,0.13502568,0.48614597,0.2907801,0.31146434,0.32612693,0.07519536,0.23314442,-0.16787541,0.5625012,-0.6248815,0.21592294,0.6202421,-0.09151965,0.48090485,0.20362039,0.34751034,0.7955146,0.62785566,0.017796047,0.39761806,1.0481776,0.9576784,1.4170318,1.4689387,0.9347549,1.8631803,1.1955899,0.97649366,1.1530125,0.74440706,1.9821057
128,1,trend_sine,0.4784286,-0.2260768,0.0885302,0.26338807,0.023648132,-0.13873959,0.39946428,0.43953168,0.4908855,0.7438193,1.1732789,0.7185265,0.9230301,1.1496226,1.1545105,0.8575216,1.1210628,1.3032911,0.8438539,1.6010884,1.6874092,1.0731593,1.376242,1.5350068,1.1988194,1.5231462,1.4397708,0.9585369,1.5407933,1.0731934,1.6813071,1.1906879,1.3324566,1.7777091,1.4966359,1.0022227,0.99672914,1.0935094,1.3609198,1.316558,0.9201898,0.7847267,1.1790652,0.9978877,1.6558516,0.9745318,1.4615561,0.5190075,0.3503649,0.43812662,1.0825868,1.2045017,0.39522356,0.44454995,0.18575498,-0.052178763,0.66307783,0.47231594,0.3682569,-0.09313743,0.78291893,0.106466405,0.38678768,-0.23757254,0.11677757,0.23969097,0.23209716,0.1655523,0.2563055,-0.23870242,0.15597568,0.13108243,0.17058945,0.1309094,-0.26062584,-0.2578436,-0.5066038,0.42711926,0.45830387,0.49513254,0.37001035,-0.32229504,0.052957732,0.45897496,0.49880672,0.44490787,0.67911375,0.6315983,0.72677684,0.5638573,1.1175989,0.76335967,0.56494975,0.80612874,1.0076691,1.4864467,1.2526138,1.28726,1.0468255,1.7356448
129,1,trend_sine,-0.19558565,0.048567075,0.6009504,0.3873348,-0.17672217,-0.14306206,0.4432784,0.17203334,0.80197287,0.6896834,0.79403853,0.5974313,1.3943123,1.7843395,0.90469223,1.1477605,1.1213748,1.061123,0.9327381,0.89653623,0.9172534,1.4115654,1.1622387,0.56883544,1.4959612,1.3671836,1.7947961,1.5108491,0.9594428,0.7343331,1.1837046,1.204519,1.66379,1.3633641,1.687828,0.928615,1.5907835,1.489597,0.63705635,1.6058534,1.201158,1.2525029,0.83512133,1.4350197,0.6529311,1.2131784,1.1634625,0.5778724,1.4173409,0.8436107,0.9220156,0.219535,1.2651964,0.21535268,0.84391516,0.19288167,0.26185766,0.6420361,0.6733763,-0.054505743,0.6180736,0.57096756,-0.054686256,0.67839015,-0.26312217,-0.035153143,0.2776754,-0.13691214,0.18709446,0.17277655,0.04064162,0.34667528,0.03257941,0.17866816,0.46527955,0.37470216,0.39348188,-0.16289496,0.3674444,-0.021482183,-0.10645114,0.29612884,0.089682326,0.6450356,0.70251197,-0.05905555,0.31994784,0.1901668,0.5517569,0.8921296,0.7503091,0.7156634,1.3541974,0.34597132,1.4832705,1.0249594,1.2418615,1.1848955,1.884291,1.1307064
130,1,trend_sine,0.0035209109,0.23680703,-0.32640535,-0.041263662,0.2673005,0.12179151,0.21789402,0.43089673,0.8022832,0.5741891,1.067951,0.51012695,0.49632052,1.509465,0.79088026,0.64857507,0.56953347,1.4615601,1.0799679,1.1459137,1.210172,1.5938762,1.2642821,2.0455394,1.4026319,1.6971974,1.6323662,1.3879782,1.2269536,1.5028253,1.552576,1.2202754,1.4307439,1.7368869,1.9687057,1.5823756,1.8600321,1.0844879,1.4530913,1.610624,0.90422046,0.98921245,1.6159616,0.759916,0.6063478,1.4219452,1.2763093,0.99975866,0.80861557,0.6425948,0.8104325,1.1516134,0.70144725,1.2328075,0.26706666,0.48540896,0.3356367,0.07986738,0.31918538,0.4520783,0.44820097,0.9086091,0.36604002,0.5438369,0.1937634,0.6556953,0.85350937,0.27848327,-0.18984897,-0.06418778,0.1813442,0.23390454,0.31061518,0.24726513,0.12343347,-0.053363234,0.27801818,0.7383551,0.5159852,0.40247864,0.58684343,0.20632152,0.20849134,0.1835148,0.42056534,0.38513055,0.930921,0.4855058,0.4497292,1.33835,0.68758297,0.93864965,1.0995413,0.6964205,1.4828541,1.3793817,1.7328094,1.1393379,1.4511623,1.5118067
131,1,trend_sine,0.07916655,-0.35780898,0.1901464,-0.19323339,0.41925427,-0.2508037,-0.0929045,0.7814201,0.44335732,0.38064703,1.1256768,0.90774214,1.1335243,0.8816888,1.7921563,0.8604945,1.6154983,1.1206193,0.6860061,1.3668813,1.3523613,0.97459686,1.0414753,1.334914,1.4674281,0.63746303,1.7067306,1.2505629,1.0035206,1.685556,1.3924608,1.756901,1.5122279,1.365571,1.3019024,1.4708787,1.1771448,1.0175284,1.4254993,1.1657218,1.1831908,1.4617034,1.0604272,1.0569558,0.828792,1.0927727,1.0222286,1.1403551,0.64859015,0.6368071,0.96348906,0.7533351,0.35801196,0.97468597,0.02691409,0.7265986,0.067990705,0.9711464,-0.09826943,0.67255473,0.2664416,0.14749265,0.28231877,0.38836598,-0.09738502,-0.09245769,0.32885605,-0.39304516,-0.06731999,1.0126598,-0.19364,0.44129598,-0.074697584,0.26191938,0.31764472,0.47618333,0.09760054,0.7785243,0.033205643,0.31233358,0.35155642,-0.018949704,0.2752092,0.45630437,0.328515,1.2440095,0.3168515,0.98193014,0.94748366,0.7514183,0.5634328,0.66211456,0.80875427,0.50170606,0.8111693,0.743503,1.6690567,1.5286433,1.6572168,1.6766496
132,1,trend_sine,0.050090287,0.51677954,-0.026333313,0.26670668,0.5358717,-0.008571748,1.3915482,0.54442525,0.6500057,1.0540679,1.0189097,0.8208777,0.910936,0.48031685,0.8213279,1.1970117,1.2253175,1.5053788,1.146209,0.8058407,1.5749516,1.7208202,1.5876144,1.2932332,1.6758195,2.407335,1.4253398,1.0053914,1.2271594,1.5908788,0.918105,1.4428722,1.4949433,1.8265619,1.7407799,1.5854403,0.65240043,1.5496162,1.4541806,1.2858514,0.6540538,0.9018573,0.7445433,0.44794315,1.0078123,0.7242041,1.7048719,0.819491,1.2104547,0.30342248,0.5668209,0.7067406,0.3574312,0.45605958,0.471064,0.4211408,1.0040898,0.51887774,0.50896364,0.48877597,0.47471982,0.23260733,0.13047586,0.2488407,0.5209763,0.4901501,0.06185505,0.34951085,0.049573336,0.11061489,-0.04529311,0.04246159,0.5034867,0.13693218,0.16192275,-0.29666904,0.06490351,0.109464444,-0.038736433,0.24856707,0.14921866,0.3416395,0.39742178,0.12112402,0.3385408,0.5349446,0.9237284,0.70511854,0.49196517,0.87527835,1.3352603,1.1676031,1.1284025,1.2551055,1.5441952,1.510934,1.4353223,1.6636971,1.0969292,1.0493205
133,1,trend_sine,0.047129594,0.09917965,-0.0062775323,0.4824616,-0.24710503,0.22735934,0.31708488,0.044964984,1.0558282,0.26924407,0.56792104,1.0818481,1.0657108,0.599109,1.1930144,1.1287841,1.7920604,1.2602112,1.1399868,0.9650761,1.0346595,1.0422627,1.7294707,1.3477143,1.5320778,1.8329363,0.6832549,1.7825745,1.4196639,1.5337507,1.1510253,1.165514,1.527496,2.0814047,1.6487154,1.7057217,1.2436037,1.093239,1.008285,1.062586,0.5572857,0.9174137,0.9264842,0.99983823,1.0482118,1.072286,0.91280264,0.6956897,0.23332117,0.6015596,0.43411264,0.81749123,0.9026636,0.8642911,0.7635351,0.45125547,0.29096764,0.18127902,-0.08713919,0.62443566,0.23851861,-0.116428666,-0.021247644,-0.061296158,0.18684247,0.47251898,0.029577732,-0.5566023,0.051194634,0.053595558,0.029287832,-0.09128322,0.16631937,0.12904817,0.1138889,0.2612887,0.02872684,0.035883214,0.6240436,0.40987408,0.5260572,0.68547213,0.5187541,0.6863669,-0.015652228,0.5729785,0.51362306,1.131408,0.9688394,0.5664434,0.93483377,0.94289553,1.100444,0.7317757,1.2202139,1.1198006,1.3500291,1.1257889,1.2459056,1.8521526
134,1,trend_sine,-0.31546426,-0.21475089,0.14142111,0.0031386772,0.04624546,0.41931382,0.01105179,0.23346685,1.2236376,0.814847,0.52045405,0.9349188,1.0420964,1.2298857,0.95012087,1.334798,0.4806157,0.8221367,1.2315207,1.3209167,0.9843978,1.3678194,1.130989,1.2592356,1.6699358,1.6513432,1.0916761,1.0817369,1.2796929,1.3952122,1.2021767,1.704244,1.4850593,1.4878509,0.9677597,1.6762521,0.45515347,1.5235169,1.5228201,1.0793477,1.5549935,1.1159602,1.1133196,1.1543043,1.9646593,1.3668809,1.1276196,0.5962813,0.86540574,0.53021497,0.9724811,0.7198113,0.29252088,0.60705715,0.28162402,0.5366781,0.18983112,0.41365615,0.59025145,0.31096393,0.17366545,0.3184563,0.43585455,-0.1333591,0.25213197,0.5475409,0.3060717,0.13648398,0.29986998,0.23620266,0.32284424,-0.51022434,-0.3649492,0.41065457,-0.33024576,0.25795788,0.05206179,-0.11699786,0.31490153,0.3023775,0.9110761,0.13019738,0.7930039,0.5135772,0.25984475,0.75150627,0.73816013,0.6388558,0.7704343,0.5764808,0.5752594,1.1204238,0.89696264,1.0134035,1.1961554,1.2678324,0.8364963,1.7289802,1.4577792,1.439204
135,1,trend_sine,0.1292538,0.1495381,0.3870143,0.39610088,0.5271079,0.7930892,0.7276589,0.48770964,0.2705385,1.1773438,0.6731061,0.6675221,0.35087916,1.0331033,1.0329337,0.5873142,1.2281319,0.9895716,1.9894538,1.0512183,1.1273745,1.0275605,1.701504,1.2304906,1.1450294,1.5907485,0.97668827,1.5864456,1.9374648,1.5732185,1.5909158,1.6530694,1.8937547,1.7289935,1.4796222,1.5972323,1.0354236,1.5061883,0.9408598,1.0989614,0.24835181,1.2553184,0.9014286,1.3857893,1.1257446,1.3007795,0.5922013,1.1816384,1.4540857,1.0033996,0.96295255,0.72855055,0.47247675,0.8110775,0.08462439,0.36598665,-0.08376273,0.19431293,0.557724,0.47849753,0.30620602,0.30859372,-0.33905962,0.0870272,-0.030470353,-0.045439277,0.3138482,-0.13899446,-0.07345552,-0.5256671,0.008526948,-0.22939613,0.12484853,-0.17612658,0.15270066,0.094090566,0.65928924,0.33102432,-0.34188476,-0.1373992,0.29453576,0.038686346,-0.52953964,0.8127142,0.67421854,0.6680254,0.38624167,0.75640583,0.47923762,0.8170341,0.5468206,1.3474777,0.4930735,1.4071136,1.1238837,1.0414058,1.3153951,1.5631089,1.8314486,1.5939429
136,1,trend_sine,-0.2672088,0.09526447,0.70193344,0.63900924,0.5843831,0.62649715,0.67240655,0.883482,0.4704202,0.27047864,0.76512414,0.5641798,0.55539095,0.7154778,1.7338618,1.0826861,1.200722,0.7723203,0.62923336,0.97631085,1.6893913,1.3902761,1.4977196,1.5638931,1.1850989,1.7950517,1.2009519,1.8207821,1.5357355,0.86652255,1.1751435,0.8565697,1.7298269,1.3586048,0.67921865,1.4387889,1.1400548,0.8281585,1.7459164,1.2412539,1.085091,1.0150621,0.64060634,0.661081,1.3941618,0.82138586,0.92390054,0.25682348,0.42690116,0.9570959,0.83916134,1.2036837,1.0327643,0.5135065,0.6783353,0.39633214,1.0639973,0.75011426,0.416016,0.38699797,0.724387,0.43134677,0.6942882,-0.4592985,0.3123036,-0.002351829,0.660888,0.5830774,0.117799476,0.56114304,0.63169825,0.119277135,0.84266776,0.099803485,0.05698171,0.39725807,0.05153947,0.20746085,0.63283694,0.24783312,-0.23053199,0.42783654,0.1520828,0.66743165,0.6670082,0.9531524,0.8406983,0.9551761,0.4898167,0.9967729,1.413531,0.6859962,1.504066,0.87262344,0.8566176,1.277106,1.4800674,1.6166296,1.1328958,1.630362
137,1,trend_sine,-0.20566638,-0.36810124,-0.12172541,0.00943568,0.4682326,0.7334551,0.020609558,0.64144385,0.2543994,0.86573005,0.5576039,0.49405557,1.1117965,0.75548464,0.8934785,0.37585196,1.3761151,1.3853017,1.1839967,0.76375234,1.6207433,1.0901144,1.1821351,2.0359366,1.1514127,1.601325,1.5594219,1.515964,1.487645,1.5161526,1.4811285,1.3764758,1.8342272,0.9722272,1.6541588,1.5727676,1.5107238,1.608394,1.2147467,0.64837587,1.1514326,0.83753127,0.8750324,0.6797198,0.86548334,0.7845636,0.20400928,1.0801892,1.4884254,0.95602334,0.66497064,0.6612473,0.50358164,0.6097323,0.5253468,0.23899867,0.95242083,-0.04073643,0.58061,0.29652023,0.86118144,0.3597328,0.11872811,0.12448372,0.18590714,-0.19055858,-0.09608626,-0.41632545,-0.16894433,0.12862568,0.18681642,-0.49684379,0.059924137,0.27822882,0.07246433,-0.052640297,0.034028344,0.019629907,0.018987445,0.29421452,0.9702798,0.094530754,0.26552808,0.39234096,0.251945,0.8412031,-0.14282702,0.46878505,0.93603987,0.6673486,0.57674384,1.0248182,1.2360475,1.1006191,0.87184286,1.325107,1.1446794,1.5666605,1.8664023,0.718327
138,1,trend_sine,0.03332024,-0.44214475,0.8894321,0.09426843,0.53566605,0.37719595,0.22164617,0.2592396,1.0831126,0.9637859,1.3274983,0.8260903,0.95827305,0.85140395,0.902143,0.7292826,1.1173527,0.9022551,1.314932,1.2730297,1.3442372,1.7925323,1.3068258,1.5693414,1.9779565,1.7706472,1.7367451,1.3069059,1.4719378,1.0077533,1.5492206,1.4743893,1.3878578,1.6741838,0.98538893,1.8165237,1.5717335,1.25211,1.1979077,1.3532515,1.6293758,1.1653718,1.1377994,1.0578812,1.5432941,0.8528858,0.90842795,1.3091533,0.866432,1.1152698,0.4524638,0.61608344,1.0752076,0.37981784,0.49105954,0.5683188,0.15080796,0.2812668,0.3989015,0.34088406,0.6750375,0.71991056,-0.030125694,0.23217644,0.37620962,0.60718286,0.3495217,0.20643176,0.3079115,0.30258438,-0.18155038,0.15479477,0.53883594,0.0469988,0.16017199,0.064741366,-0.53648114,0.18803596,0.3005442,0.088319436,-0.068417735,0.053458795,0.5902272,0.99960774,0.8728813,0.10842852,0.8248268,0.4291541,0.5158656,0.61698425,1.0348157,1.1803671,0.9347352,1.0131072,1.2514881,1.3586444,1.6181619,0.95779294,1.4274328,1.1795927
139,1,trend_sine,-0.015282684,0.010722849,0.14287065,-0.0052170767,-0.1344329,-0.24054024,0.4232175,0.40655518,0.40462756,1.073769,0.48659164,1.2345045,1.3590503,0.34629127,1.0159822,0.92193973,0.21860848,0.70563674,1.4148401,1.8277864,1.528736,1.3870832,1.3117414,1.8471222,2.0069754,1.2026092,0.7907982,0.7694561,1.7996092,1.3891186,1.4545188,0.85485595,1.1548855,1.2773812,1.4100729,1.2064873,0.99000627,1.0379301,1.6050235,1.2825035,1.3567675,0.86522734,0.2084431,0.89551437,0.74871564,1.0682545,1.9029974,1.0786724,1.6431168,0.9447831,0.5368819,0.7820461,1.1640689,1.1315886,0.36384806,0.5672683,0.018774249,0.65281045,0.8311169,0.33881935,0.090716705,0.3655127,0.35193747,0.22313903,0.22754967,0.10013417,0.43276107,0.34002596,-0.18698221,-0.20272346,0.020451577,0.31800628,0.14550488,-0.083739296,0.19979358,0.03825314,0.42182264,0.28177646,0.11542316,0.31152308,0.6724878,0.1467517,0.48176798,0.38671222,0.58624643,0.31536284,0.6015392,0.9604498,0.40944362,0.35675538,0.4355589,0.5413924,1.1427414,0.61567056,1.0228404,1.3737327,1.3902919,1.2274368,1.4787017,1.5321436
140,1,trend_sine,-0.06727228,0.015325019,0.8275237,0.47749907,1.0559493,0.23870209,0.43708158,0.13621779,0.36453882,1.2475784,0.5878128,1.3852386,0.49888852,0.6155207,0.8858983,1.0227237,1.3690759,1.2742603,1.0574647,1.1820319,1.1622137,1.0155972,1.0517522,1.6506885,0.81405425,1.8638697,1.2878959,1.1671598,1.6249727,1.848801,1.734836,1.5426068,1.7069013,0.8510761,1.1911722,1.0527139,1.6685958,1.1582568,1.4961486,1.3698251,0.9144284,0.95880204,1.4827355,0.8198009,1.0461471,0.7287884,0.82309455,0.856274,0.5874688,0.4860181,0.81172985,0.42425,0.38668013,0.3010038,0.51307684,0.77442366,0.8995129,0.18763442,1.0102037,0.025468072,0.6159965,0.040964488,-0.034577213,-0.024630968,0.15820082,0.32627028,0.334935,-0.16403776,-0.18894905,-0.17453788,0.063357584,0.03390845,-0.18396498,0.19008693,0.8001086,-0.013918341,0.027623141,0.34975737,0.042361725,0.4427568,0.06241054,0.8672766,0.46440336,0.22184344,0.28154382,0.3575924,0.9802635,0.2474775,0.49016324,0.58707875,0.81828916,0.81125826,0.51677614,0.91748166,1.0823438,0.9998166,1.4713268,1.618927,1.3979086,1.5691625
141,1,trend_sine,-0.6483168,-0.047755398,0.458342,0.107674815,0.090575546,1.0710977,1.0082947,0.676128,0.949082,0.009223828,0.5081577,0.6684669,0.8011032,0.7845782,0.22325979,1.1576561,1.2552459,1.6195987,0.94586647,0.9609777,0.4539372,1.2019234,1.5884746,1.158793,2.005537,1.3016835,1.4348918,0.9899814,1.489211,0.80944014,1.6076556,1.6093798,1.7886297,1.0600348,1.39589,1.4952098,1.4338886,1.0137105,0.524932,1.3131561,1.1273706,0.96488833,1.3237737,1.0389699,0.6129283,0.38411504,0.5785912,1.5880263,1.0391618,0.83073586,0.6713495,0.60345334,0.9800362,0.43554103,0.7095254,0.3867848,1.0296013,0.6280964,0.7387775,0.1515566,0.60837275,0.1637002,0.25971022,0.6893102,-0.13889739,0.21325295,0.26537618,0.27515906,-0.027286611,0.72633296,-0.29171565,0.53462076,0.46560735,0.67947245,-0.35513014,-0.12315315,0.6052596,-0.38125283,-0.27193105,0.09557512,0.3355715,0.79530823,0.3053911,0.22537859,0.5515683,0.65261126,0.70081055,0.574707,0.10401989,0.4802921,1.2490768,0.9487118,0.86738783,1.372879,0.773174,1.1206415,1.3066218,1.2106912,1.4516534,1.4436918
142,1,trend_sine,-0.4198029,0.1330188,-0.24161005,0.28439033,0.7239948,0.30348405,0.11112661,0.49775916,0.35781753,0.85535717,0.70002645,1.3223833,1.2207941,0.8856373,1.2029504,0.9238778,1.1023368,1.0305989,1.412296,1.6519232,1.497527,1.5665743,1.5950512,1.5077001,1.0207179,1.8889534,1.9321175,1.3287485,1.2918355,1.5869596,1.5647901,1.3314674,1.0058346,1.4577358,1.5131524,1.5438112,1.4059919,1.1919657,1.5407271,1.2288226,1.0336436,1.0806935,0.57079947,0.9977731,1.2152177,1.0654856,1.3734795,0.79123014,0.9685227,1.0119742,1.428705,0.72110087,0.31662124,0.8370984,1.0961674,0.39454857,0.69987875,0.77402824,0.67023015,0.36454707,0.08138979,0.23308957,0.3642799,0.47126263,0.27411863,0.03830624,0.3005885,0.37718326,0.22183175,-0.15040241,0.042342093,0.38130137,-0.31381768,-0.51874757,0.57376283,0.29092088,0.3396957,-0.14118618,0.43126503,0.32464206,-0.19732492,0.74492574,0.40857586,0.28902513,0.3447544,-0.09283425,0.7464396,0.70666,0.63232166,1.1391225,0.40783784,0.7135594,0.709142,0.95378995,1.13245,1.31725,1.1612022,1.0798978,1.9272267,2.2234921
143,1,trend_sine,0.042986,-0.14845867,0.5995317,-0.19932134,0.21132205,0.17895591,0.11471088,0.45184824,0.34815723,0.6808008,0.75257623,0.62305474,0.7607432,0.8623067,1.2312214,0.9973199,1.3395602,1.314773,1.3538185,1.6383804,0.92211527,1.1480385,1.8471308,1.2651284,0.51796657,1.3177716,1.4312761,0.6137784,1.8032255,1.1891223,1.4981152,1.3242568,0.99433684,1.044873,1.0671965,1.6517664,1.2569426,1.1167406,0.9621439,1.5679132,1.6123809,1.4903127,1.2423214,1.1393946,0.64390546,0.889805,0.71212214,0.32246897,1.1394418,0.56540316,1.0846304,0.9421952,0.79689276,0.766585,0.3518551,1.0486683,0.46049196,0.49598935,0.17038758,0.04752995,0.4341207,0.32272747,-0.010105941,-0.23273213,-0.2070418,0.51111877,-0.050001547,0.017485177,0.5430508,-0.23619144,-0.121334545,-0.13367492,0.5865082,0.70722085,0.34680697,0.3725117,-0.016429814,0.76605743,0.29031548,0.49800053,0.24631587,0.23723096,0.85988355,0.5697674,0.893564,0.58833075,0.31392863,0.45309994,0.7214353,0.56762683,0.49075714,1.2530162,0.80068344,1.0788863,1.2010491,1.0118,1.7005341,1.007962,1.4999121,1.5738353
144,1,trend_sine,-0.01627638,-0.31049836,0.41814074,0.457759,0.10908349,0.60003716,0.57504386,0.15167187,0.35123017,1.0184889,0.8372479,0.6401634,0.61435443,0.77694327,0.85492384,0.7880598,0.56962043,1.4810331,1.4735494,0.84005004,1.298826,1.0193219,1.2396709,1.2388934,1.2341534,1.9795462,1.2586964,1.1564332,1.1742704,1.7163692,0.9039156,1.1632644,1.8148891,1.4392213,1.405298,1.9657089,1.3751085,1.0608444,1.1579034,0.86843836,1.5499016,1.307258,1.4319144,1.4163408,0.88442355,0.6801249,0.9017663,0.6082943,0.87181586,1.1137812,0.6754059,0.7226698,0.60172373,0.82353806,0.33611456,-0.16762069,0.588815,0.7017602,0.49902275,0.13481039,-0.049571708,0.4058227,0.26914346,0.1610581,0.72067416,-0.1317614,0.6664857,0.12869291,-0.4427224,0.04669293,0.38461274,-0.01256138,-0.3413459,0.05985147,-0.13581371,0.28504062,0.38969663,-0.13502221,-0.0017346031,0.46906018,0.020320069,-0.007006709,0.0073635397,0.5134619,0.5508986,0.30651852,0.56996423,1.0862426,0.39832768,0.17005414,0.9595182,0.8594708,0.75113696,1.2330525,1.3639765,0.52576256,1.0695149,2.0383594,1.596446,1.7028311
145,1,trend_sine,0.35186827,0.08369608,0.39590073,0.4501244,0.4734665,0.29118744,0.51418924,0.35934705,0.61125314,0.32645717,0.5072359,0.72476065,0.5887856,0.78005624,0.9390899,1.1625274,1.3769269,0.9998938,1.5828906,1.50361,1.4091607,1.3360882,1.4138774,1.6984386,1.7295775,1.7791461,1.4031922,1.5654025,1.8061088,1.2161213,1.3040212,1.3968623,1.6507219,1.6405771,1.2784622,0.87348205,1.3750592,0.9978054,0.7955457,0.8299066,1.2710347,1.5432007,1.1062585,1.1158599,1.3635553,0.5002143,1.0733331,0.8666457,0.992146,0.629107,0.48046663,0.7198239,1.1246347,0.8409928,0.38414145,0.08902158,-0.05706587,0.8002397,0.0785858,0.2292255,0.68729526,-0.22669701,0.6743791,0.122703746,-0.17063987,0.07807335,-0.08280444,0.2514037,-0.086490996,-0.47303894,0.030595142,-0.31000838,0.16238362,-0.24693327,-0.025065847,0.19227263,0.093939066,0.256988,0.41409275,-0.10531265,0.2586541,-0.6812104,0.43517086,0.3176061,0.1631164,0.6064482,0.92024785,0.48529747,0.40710136,0.8050845,0.42231354,0.6944767,1.3308651,1.0560822,0.5483689,0.64914846,1.3139199,1.6018217,0.93613815,1.6349138
